State,County,Year,median_aqi,sample_weight,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races,Median_Household_Income,Total_Population,Land_Area_SqMi,population_density,Region,Division,log_population_density,log_median_income,total_minority_pct,Division_East North Central,Division_East South Central,Division_Middle Atlantic,Division_Mountain,Division_New England,Division_Pacific,Division_South Atlantic,Division_West North Central,Division_West South Central,interaction_income_Division_East North Central,interaction_density_Division_East North Central,interaction_income_Division_East South Central,interaction_density_Division_East South Central,interaction_income_Division_Middle Atlantic,interaction_density_Division_Middle Atlantic,interaction_income_Division_Mountain,interaction_density_Division_Mountain,interaction_income_Division_New England,interaction_density_Division_New England,interaction_income_Division_Pacific,interaction_density_Division_Pacific,interaction_income_Division_South Atlantic,interaction_density_Division_South Atlantic,interaction_income_Division_West North Central,interaction_density_Division_West North Central,interaction_income_Division_West South Central,interaction_density_Division_West South Central
Iowa,Webster,2025,48,0.6833333333333333,6.6,83.9,3.3,0.1,1.2,4.7,68975.0,36886,715.704,51.5380660161184,Midwest,West North Central,3.961537973837196,11.141513896986917,9.899999999999999,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.141513896986917,3.961537973837196,0.0,0.0
Iowa,Woodbury,2025,39,1.0,19.1,67.1,4.9,1.3,2.3,4.3,73658.0,106247,872.896,121.71782205440282,Midwest,West North Central,4.809887590186387,11.207201614017682,24.0,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.207201614017682,4.809887590186387,0.0,0.0
Kansas,Chase,2025,22,0.1,8.4,86.3,1.1,0.2,0.5,3.5,56484.0,2561,773.053,3.312838835112211,Midwest,West North Central,1.4615963497317837,10.941730395161029,9.5,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.941730395161029,1.4615963497317837,0.0,0.0
Kansas,Douglas,2025,41,0.9,7.2,76.0,4.2,1.0,4.3,6.8,69746.0,120302,455.766,263.9556263521193,Midwest,West North Central,5.579562364237434,11.152629688005934,11.4,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.152629688005934,5.579562364237434,0.0,0.0
Kansas,Ford,2025,26,1.0,59.1,35.4,2.4,0.0,0.9,1.8,70781.0,34074,1098.271,31.02512949900343,Midwest,West North Central,3.466520891459351,11.167360010069897,61.5,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.167360010069897,3.466520891459351,0.0,0.0
Kansas,Johnson,2025,43,1.0,9.3,76.1,4.8,0.1,5.2,4.0,109208.0,620631,473.614,1310.4152326578185,Midwest,West North Central,7.178862163331541,11.601018756479217,14.100000000000001,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.601018756479217,7.178862163331541,0.0,0.0
Kansas,Leavenworth,2025,36,1.0,7.6,77.4,6.8,0.3,1.3,5.9,89218.0,83123,463.407,179.37363915521345,Midwest,West North Central,5.195030472534533,11.398849300370172,14.399999999999999,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.398849300370172,5.195030472534533,0.0,0.0
Kansas,Neosho,2025,43,1.0,6.0,88.0,1.5,0.1,0.5,3.7,56618.0,15656,571.481,27.395486464116917,Midwest,West North Central,3.346230205217049,10.944099896906248,7.5,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.944099896906248,3.346230205217049,0.0,0.0
Kansas,Sedgwick,2025,48,1.0,16.5,64.9,7.6,0.4,4.2,5.8,69365.0,528226,997.001,529.8149149298747,Midwest,West North Central,6.274413401026876,11.147152112903377,24.1,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.147152112903377,6.274413401026876,0.0,0.0
Kansas,Shawnee,2025,44,1.0,13.8,71.0,6.6,0.4,1.3,6.3,67104.0,178025,544.026,327.23619826993564,Midwest,West North Central,5.793733465901172,11.114013835831907,20.4,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.114013835831907,5.793733465901172,0.0,0.0
Kansas,Sherman,2025,25,0.8277777777777777,13.0,82.8,1.8,0.0,0.1,2.3,61750.0,5858,1056.064,5.54701230228471,Midwest,West North Central,1.8790088085292387,11.030865448691081,14.8,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.030865448691081,1.8790088085292387,0.0,0.0
Kansas,Sumner,2025,43,1.0,6.1,86.5,1.1,0.5,0.4,4.7,63951.0,22353,1181.668,18.91648077124878,Midwest,West North Central,2.9915475684388024,11.065888080951105,7.199999999999999,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.065888080951105,2.9915475684388024,0.0,0.0
Kansas,Trego,2025,41,1.0,1.1,95.2,0.0,0.5,0.7,1.6,81528.0,2777,889.474,3.122069897489977,Midwest,West North Central,1.4163554395030444,11.308714064157964,1.1,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.308714064157964,1.4163554395030444,0.0,0.0
Kansas,Wyandotte,2025,44,0.9333333333333332,34.1,36.4,18.1,0.3,5.2,5.1,63631.0,167654,151.638,1105.619963333729,Midwest,West North Central,7.009065570545032,11.060871767447471,52.2,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.060871767447471,7.009065570545032,0.0,0.0
Kentucky,Bell,2025,43,1.0,0.5,92.6,3.0,0.1,0.3,3.2,31354.0,23509,358.999,65.48486207482472,South,East South Central,4.196974283775792,10.353129022977122,3.5,False,True,False,False,False,False,False,False,False,0.0,0.0,10.353129022977122,4.196974283775792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Boone,2025,38,0.6777777777777778,5.9,82.3,4.4,0.0,2.4,4.2,99414.0,139841,246.268,567.8407263631491,South,East South Central,6.343600476423639,11.507058286692182,10.3,False,True,False,False,False,False,False,False,False,0.0,0.0,11.507058286692182,6.343600476423639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Boyd,2025,39,1.0,1.8,92.2,2.3,0.1,0.4,3.2,61118.0,47911,159.866,299.69474434839174,South,East South Central,5.706095611785178,11.02057806245001,4.1,False,True,False,False,False,False,False,False,False,0.0,0.0,11.02057806245001,5.706095611785178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Bullitt,2025,39,0.6111111111111112,3.3,90.8,1.3,0.0,0.7,3.5,80558.0,84027,297.084,282.83919699478935,South,East South Central,5.648407870040231,11.296745114207159,4.6,False,True,False,False,False,False,False,False,False,0.0,0.0,11.296745114207159,5.648407870040231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Campbell,2025,39,1.0,2.6,90.3,2.8,0.0,0.9,2.9,77567.0,93426,151.32,617.4068199841396,South,East South Central,6.427146525647295,11.258910249988931,5.4,False,True,False,False,False,False,False,False,False,0.0,0.0,11.258910249988931,6.427146525647295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Carter,2025,36,1.0,0.9,95.2,0.3,0.0,0.3,3.3,51235.0,26341,409.497,64.32525757209454,South,East South Central,4.179378754331847,10.844197688951027,1.2,False,True,False,False,False,False,False,False,False,0.0,0.0,10.844197688951027,4.179378754331847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Christian,2025,41,1.0,8.7,63.8,18.3,0.1,1.2,7.0,55494.0,72069,717.66,100.42220550121228,South,East South Central,4.619292056346285,10.92404820558608,27.0,False,True,False,False,False,False,False,False,False,0.0,0.0,10.92404820558608,4.619292056346285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Daviess,2025,42,1.0,4.3,84.9,4.0,0.1,2.1,3.8,68214.0,103648,458.397,226.10968221868816,South,East South Central,5.4254330823668955,11.130419760996974,8.3,False,True,False,False,False,False,False,False,False,0.0,0.0,11.130419760996974,5.4254330823668955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Edmonson,2025,38,1.0,1.7,91.6,0.7,0.1,0.6,4.4,54937.0,12355,302.806,40.80170141939063,South,East South Central,3.732937042515506,10.913960555637539,2.4,False,True,False,False,False,False,False,False,False,0.0,0.0,10.913960555637539,3.732937042515506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Fayette,2025,40,1.0,9.5,66.7,14.4,0.0,4.3,4.7,69479.0,323725,283.855,1140.459037184478,South,East South Central,7.040062580248854,11.148794220355041,23.9,False,True,False,False,False,False,False,False,False,0.0,0.0,11.148794220355041,7.040062580248854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Greenup,2025,37,0.6777777777777778,1.2,94.8,0.7,0.1,0.6,2.6,60751.0,35501,344.454,103.0645601444605,South,East South Central,4.645011477162806,11.014555282471584,1.9,False,True,False,False,False,False,False,False,False,0.0,0.0,11.014555282471584,4.645011477162806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Hancock,2025,44,0.6777777777777778,0.8,94.1,1.3,0.0,0.1,2.9,65464.0,9034,187.675,48.13640602104702,South,East South Central,3.894600226873522,11.089270927661854,2.1,False,True,False,False,False,False,False,False,False,0.0,0.0,11.089270927661854,3.894600226873522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Hardin,2025,44,0.7055555555555556,6.5,74.4,10.7,0.2,2.2,5.7,67647.0,111942,623.899,179.42327203601866,South,East South Central,5.195305601725382,11.12207306922991,17.2,False,True,False,False,False,False,False,False,False,0.0,0.0,11.12207306922991,5.195305601725382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Jefferson,2025,48,1.0,8.6,62.0,20.6,0.1,3.1,5.2,69866.0,783022,380.83,2056.0932699629757,South,East South Central,7.629049231339143,11.1543487137419,29.200000000000003,False,True,False,False,False,False,False,False,False,0.0,0.0,11.1543487137419,7.629049231339143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Jessamine,2025,41,0.9944444444444444,5.0,85.5,4.0,0.0,1.8,3.2,74576.0,54588,172.112,317.1655666077903,South,East South Central,5.762571896999176,11.21958742766229,9.0,False,True,False,False,False,False,False,False,False,0.0,0.0,11.21958742766229,5.762571896999176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Livingston,2025,40,0.5888888888888889,2.5,94.1,0.1,0.1,0.1,3.1,58984.0,8903,312.96,28.44772494887526,South,East South Central,3.3826166558020234,10.985038453275942,2.6,False,True,False,False,False,False,False,False,False,0.0,0.0,10.985038453275942,3.3826166558020234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,McCracken,2025,39,1.0,3.4,81.1,9.7,0.1,0.9,4.2,64373.0,67564,248.786,271.5747670688865,South,East South Central,5.607912951034202,11.0724651038648,13.1,False,True,False,False,False,False,False,False,False,0.0,0.0,11.0724651038648,5.607912951034202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Morgan,2025,35,1.0,3.6,89.2,5.0,0.0,0.5,1.7,47913.0,14053,381.104,36.874448969310215,South,East South Central,3.6342767150586237,10.777163016268934,8.6,False,True,False,False,False,False,False,False,False,0.0,0.0,10.777163016268934,3.6342767150586237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Oldham,2025,39,0.6777777777777778,5.0,85.6,2.9,0.1,1.6,4.1,122497.0,69257,187.294,369.7769282518393,South,East South Central,5.915600610212816,11.715849982303027,7.9,False,True,False,False,False,False,False,False,False,0.0,0.0,11.715849982303027,5.915600610212816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Perry,2025,38,1.0,0.2,93.7,1.7,0.1,0.6,3.3,42181.0,27499,339.724,80.94512015636222,South,East South Central,4.406049756819703,10.64974886874556,1.9,False,True,False,False,False,False,False,False,False,0.0,0.0,10.64974886874556,4.406049756819703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Pike,2025,36,1.0,1.3,93.9,0.6,0.0,0.6,3.6,44312.0,56727,786.222,72.1513770919664,South,East South Central,4.2925309528797255,10.69903336670871,1.9,False,True,False,False,False,False,False,False,False,0.0,0.0,10.69903336670871,4.2925309528797255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Pulaski,2025,41,1.0,3.1,92.3,0.8,0.1,0.8,2.8,51898.0,65897,658.1,100.13219875398876,South,East South Central,4.616428559534633,10.857054801145617,3.9000000000000004,False,True,False,False,False,False,False,False,False,0.0,0.0,10.857054801145617,4.616428559534633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Simpson,2025,39,0.6722222222222223,3.6,83.9,6.9,0.1,0.2,5.3,59858.0,19972,234.175,85.28664460339489,South,East South Central,4.457674830648802,10.99974707562064,10.5,False,True,False,False,False,False,False,False,False,0.0,0.0,10.99974707562064,4.457674830648802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Warren,2025,37,1.0,7.1,73.8,9.1,0.1,5.0,4.2,65794.0,140918,541.724,260.1287740620685,South,East South Central,5.5650136728582345,11.094299126584241,16.2,False,True,False,False,False,False,False,False,False,0.0,0.0,11.094299126584241,5.5650136728582345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,Washington,2025,38,1.0,0.2,87.4,4.6,0.0,0.6,7.2,61616.0,12140,297.284,40.836371954091035,South,East South Central,3.7337661036186107,11.028693085473758,4.8,False,True,False,False,False,False,False,False,False,0.0,0.0,11.028693085473758,3.7337661036186107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louisiana,Ascension,2025,33,1.0,8.4,63.5,22.8,0.2,1.0,3.6,91549.0,130314,289.97,449.4051108735386,South,West South Central,6.110147424171265,11.424640550102657,31.200000000000003,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.424640550102657,6.110147424171265
Louisiana,Bossier,2025,40,1.0,8.3,61.6,23.5,0.1,1.6,4.3,69617.0,129789,839.576,154.58874479499175,South,West South Central,5.047216274905627,11.150778433575601,31.8,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.150778433575601,5.047216274905627
Louisiana,Caddo,2025,38,1.0,3.8,42.1,48.7,0.2,1.2,3.6,50705.0,230004,879.468,261.52628634583635,South,West South Central,5.570351215478486,10.833799525772537,52.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.833799525772537,5.570351215478486
Louisiana,Calcasieu,2025,47,1.0,5.4,64.7,23.3,0.1,1.5,4.3,67564.0,207088,1064.081,194.61676319753855,South,West South Central,5.276157455347469,11.120845376472186,28.700000000000003,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.120845376472186,5.276157455347469
Louisiana,East Baton Rouge,2025,51,1.0,6.9,41.6,43.6,0.1,3.3,4.0,63071.0,452938,455.502,994.3710455716988,South,West South Central,6.903115577767204,11.052032209952447,50.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.052032209952447,6.903115577767204
Louisiana,Iberville,2025,41,1.0,5.2,46.0,43.2,0.2,0.0,4.6,54000.0,29815,618.719,48.18827286700424,South,West South Central,3.8956552387251677,10.896757843893464,48.400000000000006,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.896757843893464,3.8956552387251677
Louisiana,Jefferson,2025,48,1.0,18.9,47.2,25.1,0.1,4.2,3.7,65252.0,430920,300.864,1432.2750478621572,South,West South Central,7.267717347904513,11.086027301139524,44.0,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.086027301139524,7.267717347904513
Louisiana,Lafayette,2025,47,1.0,6.7,61.7,25.4,0.1,1.9,3.6,67451.0,247997,268.827,922.515223545254,South,West South Central,6.8281872841219995,11.119171512790075,32.1,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.119171512790075,6.8281872841219995
Louisiana,Lafourche,2025,46,1.0,5.9,74.2,12.8,2.3,0.6,4.0,63135.0,96252,1067.793,90.14106666741588,South,West South Central,4.512408489381644,11.053046408822341,18.700000000000003,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.053046408822341,4.512408489381644
Louisiana,Livingston,2025,45,1.0,6.6,80.2,8.9,0.1,0.7,3.0,80122.0,148115,648.131,228.5263318680946,South,West South Central,5.436017758727641,11.291318232913,15.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.291318232913,5.436017758727641
Louisiana,Orleans,2025,44,1.0,8.2,30.1,53.9,0.1,2.8,4.0,56631.0,371853,169.5,2193.8230088495575,South,West South Central,7.693856688476671,10.944329475454024,62.099999999999994,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.944329475454024,7.693856688476671
Louisiana,Ouachita,2025,46,1.0,3.7,55.3,37.2,0.1,1.1,2.3,54688.0,158480,610.35,259.6542967149996,South,West South Central,5.563194995693628,10.909417871295242,40.900000000000006,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.909417871295242,5.563194995693628
Louisiana,Pointe Coupee,2025,35,1.0,3.5,59.7,32.6,0.4,0.1,3.6,65961.0,20217,556.875,36.3043771043771,South,West South Central,3.619110668407774,11.096834097620764,36.1,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.096834097620764,3.619110668407774
Louisiana,Rapides,2025,35,0.3166666666666666,4.2,59.4,30.7,0.4,1.1,3.7,54967.0,127527,1324.11,96.3114846953803,South,West South Central,4.577917016094756,10.914506476710912,34.9,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.914506476710912,4.577917016094756
Louisiana,St. Bernard,2025,45,1.0,13.9,55.5,23.6,0.7,1.9,4.2,58651.0,44419,377.517,117.660926527812,South,West South Central,4.776270069057319,10.97937695409697,37.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97937695409697,4.776270069057319
Louisiana,St. James,2025,34,1.0,2.0,49.3,47.4,0.1,0.0,1.1,65531.0,19528,237.861,82.09836837480714,South,West South Central,4.420025067189789,11.090293851940155,49.4,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.090293851940155,4.420025067189789
Louisiana,St. John the Baptist,2025,35,1.0,8.9,29.5,56.8,0.1,0.9,3.3,66630.0,40743,214.474,189.9670822570568,South,West South Central,5.25210106898977,11.1069252136985,65.7,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1069252136985,5.25210106898977
Louisiana,St. Martin,2025,36,1.0,3.6,63.1,28.6,0.2,0.8,3.3,55960.0,51353,737.47,69.63401901094282,South,West South Central,4.257511884123105,10.932410298526829,32.2,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.932410298526829,4.257511884123105
Louisiana,St. Tammany,2025,38,1.0,8.2,72.4,12.0,0.2,1.3,4.6,81202.0,272421,845.281,322.2845420635268,South,West South Central,5.778532870608189,11.304707471280098,20.2,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.304707471280098,5.778532870608189
Louisiana,Tangipahoa,2025,38,0.3444444444444444,5.8,60.5,29.2,0.1,0.8,3.3,56760.0,136738,791.172,172.82967546879817,South,West South Central,5.158075943185829,10.946604749159658,35.0,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.946604749159658,5.158075943185829
Louisiana,Terrebonne,2025,39,0.3388888888888889,7.2,63.8,18.3,4.5,1.1,4.8,64836.0,106186,1229.888,86.3379429671645,South,West South Central,4.469784995766832,11.079631707043262,25.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.079631707043262,4.469784995766832
Louisiana,West Baton Rouge,2025,50,1.0,4.6,52.2,40.8,0.0,0.5,1.7,87299.0,27974,192.346,145.43582918282678,South,West South Central,4.986587306439896,11.377105741827693,45.4,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.377105741827693,4.986587306439896
Maine,Androscoggin,2025,35,1.0,2.2,87.2,5.5,0.0,1.2,3.6,67873.0,113423,467.954,242.38066134705548,Northeast,New England,5.494626725248439,11.125408324162697,7.7,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.125408324162697,5.494626725248439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,Aroostook,2025,36,1.0,1.7,92.5,0.7,1.1,0.3,3.3,56700.0,67058,6671.136,10.051961165234824,Northeast,New England,2.4026078932325956,10.945547126244623,2.4,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.945547126244623,2.4026078932325956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,Cumberland,2025,39,1.0,2.8,85.6,3.4,0.1,2.2,5.5,95677.0,308827,836.193,369.3250242467947,Northeast,New England,5.91438106394248,11.468743665955953,6.199999999999999,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.468743665955953,5.91438106394248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,Hancock,2025,37,1.0,1.9,92.6,1.0,0.4,1.0,2.8,72744.0,56460,1587.128,35.57369033877545,Northeast,New England,3.599329138712805,11.194715454149488,2.9,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.194715454149488,3.599329138712805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,Kennebec,2025,36,1.0,2.3,91.8,0.9,0.2,0.9,3.7,69077.0,126808,867.472,146.18108711289818,Northeast,New England,4.991663713752586,11.14299157990172,3.1999999999999997,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14299157990172,4.991663713752586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,Knox,2025,34,1.0,1.9,93.2,0.3,0.1,0.5,3.8,74096.0,41003,365.146,112.29206947358044,Northeast,New England,4.729969169764019,11.213130324634646,2.1999999999999997,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.213130324634646,4.729969169764019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,Oxford,2025,39,1.0,1.7,92.2,0.3,0.2,0.7,4.5,60173.0,59255,2076.957,28.52971919977159,Northeast,New England,3.385397186728961,11.004995644316264,2.0,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.004995644316264,3.385397186728961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,Penobscot,2025,34,1.0,2.1,91.1,1.1,0.7,1.1,3.4,66356.0,154710,3397.182,45.54068636887868,Northeast,New England,3.8403269057000475,11.10280453532587,3.2,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.10280453532587,3.8403269057000475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,Sagadahoc,2025,35,1.0,2.0,92.0,0.5,0.0,0.7,4.4,87806.0,37285,253.979,146.8034758779269,Northeast,New England,4.995883525679566,11.382896503096688,2.5,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.382896503096688,4.995883525679566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
